B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,Actual,RATIO_B2_B3,ND_B2_B3,RATIO_B2_B4,ND_B2_B4,RATIO_B2_B5,ND_B2_B5,RATIO_B2_B6,ND_B2_B6,RATIO_B2_B7,ND_B2_B7,RATIO_B2_B8,ND_B2_B8,RATIO_B2_B8A,ND_B2_B8A,RATIO_B2_B11,ND_B2_B11,RATIO_B2_B12,ND_B2_B12,RATIO_B3_B2,ND_B3_B2,RATIO_B3_B4,ND_B3_B4,RATIO_B3_B5,ND_B3_B5,RATIO_B3_B6,ND_B3_B6,RATIO_B3_B7,ND_B3_B7,RATIO_B3_B8,ND_B3_B8,RATIO_B3_B8A,ND_B3_B8A,RATIO_B3_B11,ND_B3_B11,RATIO_B3_B12,ND_B3_B12,RATIO_B4_B2,ND_B4_B2,RATIO_B4_B3,ND_B4_B3,RATIO_B4_B5,ND_B4_B5,RATIO_B4_B6,ND_B4_B6,RATIO_B4_B7,ND_B4_B7,RATIO_B4_B8,ND_B4_B8,RATIO_B4_B8A,ND_B4_B8A,RATIO_B4_B11,ND_B4_B11,RATIO_B4_B12,ND_B4_B12,RATIO_B5_B2,ND_B5_B2,RATIO_B5_B3,ND_B5_B3,RATIO_B5_B4,ND_B5_B4,RATIO_B5_B6,ND_B5_B6,RATIO_B5_B7,ND_B5_B7,RATIO_B5_B8,ND_B5_B8,RATIO_B5_B8A,ND_B5_B8A,RATIO_B5_B11,ND_B5_B11,RATIO_B5_B12,ND_B5_B12,RATIO_B6_B2,ND_B6_B2,RATIO_B6_B3,ND_B6_B3,RATIO_B6_B4,ND_B6_B4,RATIO_B6_B5,ND_B6_B5,RATIO_B6_B7,ND_B6_B7,RATIO_B6_B8,ND_B6_B8,RATIO_B6_B8A,ND_B6_B8A,RATIO_B6_B11,ND_B6_B11,RATIO_B6_B12,ND_B6_B12,RATIO_B7_B2,ND_B7_B2,RATIO_B7_B3,ND_B7_B3,RATIO_B7_B4,ND_B7_B4,RATIO_B7_B5,ND_B7_B5,RATIO_B7_B6,ND_B7_B6,RATIO_B7_B8,ND_B7_B8,RATIO_B7_B8A,ND_B7_B8A,RATIO_B7_B11,ND_B7_B11,RATIO_B7_B12,ND_B7_B12,RATIO_B8_B2,ND_B8_B2,RATIO_B8_B3,ND_B8_B3,RATIO_B8_B4,ND_B8_B4,RATIO_B8_B5,ND_B8_B5,RATIO_B8_B6,ND_B8_B6,RATIO_B8_B7,ND_B8_B7,RATIO_B8_B8A,ND_B8_B8A,RATIO_B8_B11,ND_B8_B11,RATIO_B8_B12,ND_B8_B12,RATIO_B8A_B2,ND_B8A_B2,RATIO_B8A_B3,ND_B8A_B3,RATIO_B8A_B4,ND_B8A_B4,RATIO_B8A_B5,ND_B8A_B5,RATIO_B8A_B6,ND_B8A_B6,RATIO_B8A_B7,ND_B8A_B7,RATIO_B8A_B8,ND_B8A_B8,RATIO_B8A_B11,ND_B8A_B11,RATIO_B8A_B12,ND_B8A_B12,RATIO_B11_B2,ND_B11_B2,RATIO_B11_B3,ND_B11_B3,RATIO_B11_B4,ND_B11_B4,RATIO_B11_B5,ND_B11_B5,RATIO_B11_B6,ND_B11_B6,RATIO_B11_B7,ND_B11_B7,RATIO_B11_B8,ND_B11_B8,RATIO_B11_B8A,ND_B11_B8A,RATIO_B11_B12,ND_B11_B12,RATIO_B12_B2,ND_B12_B2,RATIO_B12_B3,ND_B12_B3,RATIO_B12_B4,ND_B12_B4,RATIO_B12_B5,ND_B12_B5,RATIO_B12_B6,ND_B12_B6,RATIO_B12_B7,ND_B12_B7,RATIO_B12_B8,ND_B12_B8,RATIO_B12_B8A,ND_B12_B8A,RATIO_B12_B11,ND_B12_B11
326,255,369,366,354,410,345,334,315,317,0.8,1.008196721,0.004081633,1.042372881,0.020746888,0.9,-0.052631579,1.069565217,0.033613445,1.104790419,0.049786629,1.171428571,0.078947368,1.164037855,0.075801749,1.13190184,0.061870504,1.447058824,0.182692308,0.991869919,-0.004081633,1.033898305,0.016666667,0.892682927,-0.056701031,1.060869565,0.029535865,1.095808383,0.045714286,1.161904762,0.074889868,1.154574132,0.071742313,1.122699387,0.057803468,1.435294118,0.178743961,0.959349593,-0.020746888,0.967213115,-0.016666667,0.863414634,-0.073298429,1.026086957,0.012875536,1.05988024,0.029069767,1.123809524,0.058295964,1.116719243,0.05514158,1.085889571,0.041176471,1.388235294,0.162561576,1.111111111,0.052631579,1.120218579,0.056701031,1.15819209,0.073298429,1.188405797,0.086092715,1.22754491,0.102150538,1.301587302,0.131034483,1.293375394,0.127922971,1.257668712,0.114130435,1.607843137,0.233082707,0.93495935,-0.033613445,0.942622951,-0.029535865,0.974576271,-0.012875536,0.841463415,-0.086092715,1.032934132,0.016200295,1.095238095,0.045454545,1.088328076,0.042296073,1.058282209,0.028315946,1.352941176,0.15,0.905149051,-0.049786629,0.912568306,-0.045714286,0.943502825,-0.029069767,0.814634146,-0.102150538,0.968115942,-0.016200295,1.06031746,0.029275809,1.05362776,0.026113671,1.024539877,0.012121212,1.309803922,0.134125637,0.853658537,-0.078947368,0.860655738,-0.074889868,0.889830508,-0.058295964,0.768292683,-0.131034483,0.913043478,-0.045454545,0.943113772,-0.029275809,0.993690852,-0.003164557,0.966257669,-0.017160686,1.235294118,0.105263158,0.859078591,-0.075801749,0.866120219,-0.071742313,0.895480226,-0.05514158,0.773170732,-0.127922971,0.91884058,-0.042296073,0.949101796,-0.026113671,1.006349206,0.003164557,0.972392638,-0.01399689,1.243137255,0.108391608,0.883468835,-0.061870504,0.890710383,-0.057803468,0.920903955,-0.041176471,0.795121951,-0.114130435,0.944927536,-0.028315946,0.976047904,-0.012121212,1.034920635,0.017160686,1.028391167,0.01399689,1.278431373,0.122203098,0.691056911,-0.182692308,0.696721311,-0.178743961,0.720338983,-0.162561576,0.62195122,-0.233082707,0.739130435,-0.15,0.763473054,-0.134125637,0.80952381,-0.105263158,0.804416404,-0.108391608,0.782208589,-0.122203098
450,405,510,495,494,542,450,460,423,424,1.63,1.03030303,0.014925373,1.032388664,0.015936255,0.94095941,-0.030418251,1.133333333,0.0625,1.108695652,0.051546392,1.205673759,0.093247588,1.202830189,0.092077088,1.133333333,0.0625,1.259259259,0.114754098,0.970588235,-0.014925373,1.002024291,0.001011122,0.913284133,-0.045323047,1.1,0.047619048,1.076086957,0.036649215,1.170212766,0.078431373,1.16745283,0.077257889,1.1,0.047619048,1.222222222,0.1,0.968627451,-0.015936255,0.997979798,-0.001011122,0.911439114,-0.046332046,1.097777778,0.046610169,1.073913043,0.035639413,1.1678487,0.07742639,1.16509434,0.076252723,1.097777778,0.046610169,1.219753086,0.098998888,1.062745098,0.030418251,1.094949495,0.045323047,1.097165992,0.046332046,1.204444444,0.092741935,1.17826087,0.081836327,1.281323877,0.123316062,1.278301887,0.122153209,1.204444444,0.092741935,1.338271605,0.144667371,0.882352941,-0.0625,0.909090909,-0.047619048,0.910931174,-0.046610169,0.830258303,-0.092741935,0.97826087,-0.010989011,1.063829787,0.030927835,1.061320755,0.029748284,1,0,1.111111111,0.052631579,0.901960784,-0.051546392,0.929292929,-0.036649215,0.931174089,-0.035639413,0.848708487,-0.081836327,1.022222222,0.010989011,1.087470449,0.041902605,1.08490566,0.040723982,1.022222222,0.010989011,1.135802469,0.063583815,0.829411765,-0.093247588,0.854545455,-0.078431373,0.856275304,-0.07742639,0.780442804,-0.123316062,0.94,-0.030927835,0.919565217,-0.041902605,0.997641509,-0.001180638,0.94,-0.030927835,1.044444444,0.02173913,0.831372549,-0.092077088,0.856565657,-0.077257889,0.858299595,-0.076252723,0.782287823,-0.122153209,0.942222222,-0.029748284,0.92173913,-0.040723982,1.002364066,0.001180638,0.942222222,-0.029748284,1.04691358,0.02291918,0.882352941,-0.0625,0.909090909,-0.047619048,0.910931174,-0.046610169,0.830258303,-0.092741935,1,0,0.97826087,-0.010989011,1.063829787,0.030927835,1.061320755,0.029748284,1.111111111,0.052631579,0.794117647,-0.114754098,0.818181818,-0.1,0.819838057,-0.098998888,0.747232472,-0.144667371,0.9,-0.052631579,0.880434783,-0.063583815,0.957446809,-0.02173913,0.955188679,-0.02291918,0.9,-0.052631579
214,195,298,298,285,274,210,213,204,184,1.78,1,0,1.045614035,0.022298456,1.087591241,0.041958042,1.419047619,0.173228346,1.399061033,0.166340509,1.460784314,0.187250996,1.619565217,0.236514523,1.392523364,0.1640625,1.528205128,0.208924949,1,0,1.045614035,0.022298456,1.087591241,0.041958042,1.419047619,0.173228346,1.399061033,0.166340509,1.460784314,0.187250996,1.619565217,0.236514523,1.392523364,0.1640625,1.528205128,0.208924949,0.956375839,-0.022298456,0.956375839,-0.022298456,1.040145985,0.019677996,1.357142857,0.151515152,1.338028169,0.144578313,1.397058824,0.165644172,1.548913043,0.215351812,1.331775701,0.142284569,1.461538462,0.1875,0.919463087,-0.041958042,0.919463087,-0.041958042,0.961403509,-0.019677996,1.304761905,0.132231405,1.286384977,0.125256674,1.343137255,0.146443515,1.489130435,0.19650655,1.280373832,0.12295082,1.405128205,0.168443497,0.704697987,-0.173228346,0.704697987,-0.173228346,0.736842105,-0.151515152,0.766423358,-0.132231405,0.985915493,-0.007092199,1.029411765,0.014492754,1.141304348,0.065989848,0.981308411,-0.009433962,1.076923077,0.037037037,0.714765101,-0.166340509,0.714765101,-0.166340509,0.747368421,-0.144578313,0.777372263,-0.125256674,1.014285714,0.007092199,1.044117647,0.021582734,1.157608696,0.073047859,0.995327103,-0.00234192,1.092307692,0.044117647,0.684563758,-0.187250996,0.684563758,-0.187250996,0.715789474,-0.165644172,0.744525547,-0.146443515,0.971428571,-0.014492754,0.957746479,-0.021582734,1.108695652,0.051546392,0.953271028,-0.023923445,1.046153846,0.022556391,0.617449664,-0.236514523,0.617449664,-0.236514523,0.645614035,-0.215351812,0.671532847,-0.19650655,0.876190476,-0.065989848,0.863849765,-0.073047859,0.901960784,-0.051546392,0.859813084,-0.075376884,0.943589744,-0.029023747,0.718120805,-0.1640625,0.718120805,-0.1640625,0.750877193,-0.142284569,0.781021898,-0.12295082,1.019047619,0.009433962,1.004694836,0.00234192,1.049019608,0.023923445,1.163043478,0.075376884,1.097435897,0.046454768,0.654362416,-0.208924949,0.654362416,-0.208924949,0.684210526,-0.1875,0.711678832,-0.168443497,0.928571429,-0.037037037,0.915492958,-0.044117647,0.955882353,-0.022556391,1.059782609,0.029023747,0.911214953,-0.046454768
545,490,631,706,612,653,536,510,476,490,1.11,0.893767705,-0.056095737,1.031045752,0.015285599,0.966309342,-0.017133956,1.177238806,0.081405313,1.237254902,0.106047327,1.325630252,0.140018067,1.287755102,0.125780553,1.157798165,0.073129252,1.287755102,0.125780553,1.118858954,0.056095737,1.153594771,0.071320182,1.081163859,0.038999264,1.317164179,0.136876006,1.384313725,0.161184211,1.483193277,0.194585448,1.440816327,0.180602007,1.295412844,0.128697042,1.440816327,0.180602007,0.969889065,-0.015285599,0.866855524,-0.071320182,0.937212864,-0.032411067,1.141791045,0.066202091,1.2,0.090909091,1.285714286,0.125,1.248979592,0.110707804,1.12293578,0.057908384,1.248979592,0.110707804,1.034865293,0.017133956,0.924929178,-0.038999264,1.066993464,0.032411067,1.218283582,0.098402019,1.280392157,0.122957868,1.371848739,0.156775908,1.332653061,0.142607174,1.198165138,0.09015025,1.332653061,0.142607174,0.849445325,-0.081405313,0.759206799,-0.136876006,0.875816993,-0.066202091,0.820826953,-0.098402019,1.050980392,0.024856597,1.12605042,0.059288538,1.093877551,0.044834308,0.983486239,-0.008325624,1.093877551,0.044834308,0.808240887,-0.106047327,0.722379603,-0.161184211,0.833333333,-0.090909091,0.78101072,-0.122957868,0.951492537,-0.024856597,1.071428571,0.034482759,1.040816327,0.02,0.935779817,-0.033175355,1.040816327,0.02,0.754358162,-0.140018067,0.674220963,-0.194585448,0.777777778,-0.125,0.728943338,-0.156775908,0.888059701,-0.059288538,0.933333333,-0.034482759,0.971428571,-0.014492754,0.873394495,-0.067580803,0.971428571,-0.014492754,0.776545166,-0.125780553,0.694050992,-0.180602007,0.800653595,-0.110707804,0.750382848,-0.142607174,0.914179104,-0.044834308,0.960784314,-0.02,1.029411765,0.014492754,0.899082569,-0.053140097,1,0,0.863708399,-0.073129252,0.771954674,-0.128697042,0.890522876,-0.057908384,0.834609495,-0.09015025,1.016791045,0.008325624,1.068627451,0.033175355,1.144957983,0.067580803,1.112244898,0.053140097,1.112244898,0.053140097,0.776545166,-0.125780553,0.694050992,-0.180602007,0.800653595,-0.110707804,0.750382848,-0.142607174,0.914179104,-0.044834308,0.960784314,-0.02,1.029411765,0.014492754,1,0,0.899082569,-0.053140097
211,177,302,291,268,292,238,260,239,213,1.65,1.037800687,0.018549747,1.126865672,0.059649123,1.034246575,0.016835017,1.268907563,0.118518519,1.161538462,0.074733096,1.263598326,0.116451017,1.417840376,0.172815534,1.431279621,0.177387914,1.706214689,0.260960334,0.963576159,-0.018549747,1.085820896,0.041144902,0.996575342,-0.001715266,1.222689076,0.100189036,1.119230769,0.056261343,1.217573222,0.098113208,1.366197183,0.154761905,1.379146919,0.15936255,1.644067797,0.243589744,0.887417219,-0.059649123,0.920962199,-0.041144902,0.917808219,-0.042857143,1.12605042,0.059288538,1.030769231,0.015151515,1.121338912,0.057199211,1.258215962,0.114345114,1.27014218,0.118997912,1.514124294,0.204494382,0.966887417,-0.016835017,1.003436426,0.001715266,1.089552239,0.042857143,1.226890756,0.101886792,1.123076923,0.057971014,1.221757322,0.099811676,1.370892019,0.156435644,1.383886256,0.161033797,1.649717514,0.245202559,0.78807947,-0.118518519,0.817869416,-0.100189036,0.888059701,-0.059288538,0.815068493,-0.101886792,0.915384615,-0.044176707,0.9958159,-0.002096436,1.117370892,0.055432373,1.127962085,0.06013363,1.344632768,0.146987952,0.860927152,-0.074733096,0.89347079,-0.056261343,0.970149254,-0.015151515,0.890410959,-0.057971014,1.092436975,0.044176707,1.087866109,0.042084168,1.220657277,0.099365751,1.232227488,0.10403397,1.468926554,0.18993135,0.791390728,-0.116451017,0.821305842,-0.098113208,0.891791045,-0.057199211,0.818493151,-0.099811676,1.004201681,0.002096436,0.919230769,-0.042084168,1.122065728,0.057522124,1.132701422,0.062222222,1.350282486,0.149038462,0.705298013,-0.172815534,0.731958763,-0.154761905,0.794776119,-0.114345114,0.729452055,-0.156435644,0.894957983,-0.055432373,0.819230769,-0.099365751,0.891213389,-0.057522124,1.009478673,0.004716981,1.203389831,0.092307692,0.698675497,-0.177387914,0.725085911,-0.15936255,0.787313433,-0.118997912,0.72260274,-0.161033797,0.886554622,-0.06013363,0.811538462,-0.10403397,0.882845188,-0.062222222,0.990610329,-0.004716981,1.192090395,0.087628866,0.586092715,-0.260960334,0.608247423,-0.243589744,0.660447761,-0.204494382,0.606164384,-0.245202559,0.743697479,-0.146987952,0.680769231,-0.18993135,0.740585774,-0.149038462,0.830985915,-0.092307692,0.838862559,-0.087628866
297,238,358,381,394,389,286,292,321,294,2.9,0.939632546,-0.031123139,0.908629442,-0.04787234,0.920308483,-0.041499331,1.251748252,0.111801242,1.226027397,0.101538462,1.115264798,0.0544919,1.217687075,0.098159509,1.205387205,0.093129771,1.504201681,0.201342282,1.06424581,0.031123139,0.967005076,-0.016774194,0.979434447,-0.01038961,1.332167832,0.142428786,1.304794521,0.132243685,1.186915888,0.085470085,1.295918367,0.128888889,1.282828283,0.123893805,1.600840336,0.231017771,1.100558659,0.04787234,1.034120735,0.016774194,1.01285347,0.006385696,1.377622378,0.158823529,1.349315068,0.148688047,1.22741433,0.102097902,1.340136054,0.145348837,1.326599327,0.140376266,1.655462185,0.246835443,1.086592179,0.041499331,1.020997375,0.01038961,0.987309645,-0.006385696,1.36013986,0.152592593,1.332191781,0.142437592,1.211838006,0.095774648,1.323129252,0.13909224,1.30976431,0.134110787,1.634453782,0.240829346,0.798882682,-0.111801242,0.750656168,-0.142428786,0.725888325,-0.158823529,0.735218509,-0.152592593,0.979452055,-0.010380623,0.890965732,-0.057660626,0.972789116,-0.013793103,0.962962963,-0.018867925,1.201680672,0.091603053,0.815642458,-0.101538462,0.766404199,-0.132243685,0.741116751,-0.148688047,0.750642674,-0.142437592,1.020979021,0.010380623,0.909657321,-0.04730832,0.993197279,-0.003412969,0.983164983,-0.008488964,1.226890756,0.101886792,0.896648045,-0.0544919,0.842519685,-0.085470085,0.814720812,-0.102097902,0.825192802,-0.095774648,1.122377622,0.057660626,1.099315068,0.04730832,1.091836735,0.043902439,1.080808081,0.038834951,1.348739496,0.148479428,0.82122905,-0.098159509,0.771653543,-0.128888889,0.746192893,-0.145348837,0.755784062,-0.13909224,1.027972028,0.013793103,1.006849315,0.003412969,0.91588785,-0.043902439,0.98989899,-0.005076142,1.235294118,0.105263158,0.829608939,-0.093129771,0.779527559,-0.123893805,0.753807107,-0.140376266,0.763496144,-0.134110787,1.038461538,0.018867925,1.017123288,0.008488964,0.925233645,-0.038834951,1.010204082,0.005076142,1.24789916,0.110280374,0.664804469,-0.201342282,0.624671916,-0.231017771,0.604060914,-0.246835443,0.611825193,-0.240829346,0.832167832,-0.091603053,0.815068493,-0.101886792,0.741433022,-0.148479428,0.80952381,-0.105263158,0.801346801,-0.110280374
5450,4609,6909,6631,6542,7159,6807,6748,6312,6545,3.57,1.041924295,0.020531758,1.056099052,0.027284217,0.965078922,-0.017770827,1.014984575,0.00743657,1.023858921,0.011788826,1.094581749,0.045155435,1.055614973,0.027055151,1.267706422,0.118051622,1.499023649,0.199687446,0.959762628,-0.020531758,1.013604402,0.006756244,0.926246682,-0.038288615,0.974144263,-0.013097187,0.982661529,-0.008745048,1.050538657,0.024646527,1.013139801,0.006527019,1.216697248,0.097756808,1.438706878,0.179893238,0.94688088,-0.027284217,0.986578193,-0.006756244,0.913814779,-0.045033209,0.961069487,-0.019851674,0.969472436,-0.015500376,1.03643853,0.017893263,0.999541635,-0.000229235,1.200366972,0.091060707,1.419396832,0.173347682,1.036184687,0.017770827,1.079625999,0.038288615,1.094313666,0.045033209,1.051711473,0.025204067,1.060906935,0.029553462,1.134188847,0.062875807,1.09381207,0.044804437,1.313577982,0.135538108,1.55326535,0.216689327,0.985236648,-0.00743657,1.026542,0.013097187,1.04050749,0.019851674,0.950831122,-0.025204067,1.008743331,0.004352637,1.078422053,0.037731534,1.040030558,0.019622528,1.248990826,0.110712246,1.476893035,0.19253679,0.976697062,-0.011788826,1.017644398,0.008745048,1.031488841,0.015500376,0.942589747,-0.029553462,0.991332452,-0.004352637,1.069074778,0.03338438,1.031016043,0.015271195,1.238165138,0.106410887,1.464091994,0.188341992,0.913590968,-0.045155435,0.951892626,-0.024646527,0.964842556,-0.017893263,0.881687387,-0.062875807,0.92728074,-0.037731534,0.935388263,-0.03338438,0.964400306,-0.018122424,1.158165138,0.073286856,1.369494467,0.155938101,0.947315096,-0.027055151,0.987030614,-0.006527019,1.000458575,0.000229235,0.914233832,-0.044804437,0.96151021,-0.019622528,0.969917012,-0.015271195,1.036913815,0.018122424,1.200917431,0.091288037,1.420047733,0.17357002,0.788826169,-0.118051622,0.82189715,-0.097756808,0.833078569,-0.091060707,0.761279508,-0.135538108,0.800646393,-0.110712246,0.80764671,-0.106410887,0.863434728,-0.073286856,0.832696715,-0.091288037,1.182469082,0.08360672,0.667100883,-0.199687446,0.695068617,-0.179893238,0.70452461,-0.173347682,0.643805001,-0.216689327,0.677097106,-0.19253679,0.68301719,-0.188341992,0.730196451,-0.155938101,0.704201681,-0.17357002,0.845688073,-0.08360672
43,38,201,149,138,148,104,99,77,82,3.15,1.348993289,0.148571429,1.456521739,0.185840708,1.358108108,0.151862464,1.932692308,0.318032787,2.03030303,0.34,2.61038961,0.446043165,2.451219512,0.4204947,4.674418605,0.647540984,5.289473684,0.682008368,0.741293532,-0.148571429,1.079710145,0.038327526,1.006756757,0.003367003,1.432692308,0.177865613,1.505050505,0.201612903,1.935064935,0.318584071,1.817073171,0.29004329,3.465116279,0.552083333,3.921052632,0.593582888,0.686567164,-0.185840708,0.926174497,-0.038327526,0.932432432,-0.034965035,1.326923077,0.140495868,1.393939394,0.164556962,1.792207792,0.28372093,1.682926829,0.254545455,3.209302326,0.524861878,3.631578947,0.568181818,0.736318408,-0.151862464,0.993288591,-0.003367003,1.072463768,0.034965035,1.423076923,0.174603175,1.494949495,0.198380567,1.922077922,0.315555556,1.804878049,0.286956522,3.441860465,0.54973822,3.894736842,0.591397849,0.517412935,-0.318032787,0.697986577,-0.177865613,0.753623188,-0.140495868,0.702702703,-0.174603175,1.050505051,0.024630542,1.350649351,0.149171271,1.268292683,0.11827957,2.418604651,0.414965986,2.736842105,0.464788732,0.492537313,-0.34,0.66442953,-0.201612903,0.717391304,-0.164556962,0.668918919,-0.198380567,0.951923077,-0.024630542,1.285714286,0.125,1.207317073,0.093922652,2.302325581,0.394366197,2.605263158,0.445255474,0.383084577,-0.446043165,0.516778523,-0.318584071,0.557971014,-0.28372093,0.52027027,-0.315555556,0.740384615,-0.149171271,0.777777778,-0.125,0.93902439,-0.031446541,1.790697674,0.283333333,2.026315789,0.339130435,0.407960199,-0.4204947,0.55033557,-0.29004329,0.594202899,-0.254545455,0.554054054,-0.286956522,0.788461538,-0.11827957,0.828282828,-0.093922652,1.064935065,0.031446541,1.906976744,0.312,2.157894737,0.366666667,0.213930348,-0.647540984,0.288590604,-0.552083333,0.311594203,-0.524861878,0.290540541,-0.54973822,0.413461538,-0.414965986,0.434343434,-0.394366197,0.558441558,-0.283333333,0.524390244,-0.312,1.131578947,0.061728395,0.189054726,-0.682008368,0.255033557,-0.593582888,0.275362319,-0.568181818,0.256756757,-0.591397849,0.365384615,-0.464788732,0.383838384,-0.445255474,0.493506494,-0.339130435,0.463414634,-0.366666667,0.88372093,-0.061728395
44,29,33,48,75,62,15,15,13,23,2.06,0.6875,-0.185185185,0.44,-0.388888889,0.532258065,-0.305263158,2.2,0.375,2.2,0.375,2.538461538,0.434782609,1.434782609,0.178571429,0.75,-0.142857143,1.137931034,0.064516129,1.454545455,0.185185185,0.64,-0.219512195,0.774193548,-0.127272727,3.2,0.523809524,3.2,0.523809524,3.692307692,0.573770492,2.086956522,0.352112676,1.090909091,0.043478261,1.655172414,0.246753247,2.272727273,0.388888889,1.5625,0.219512195,1.209677419,0.094890511,5,0.666666667,5,0.666666667,5.769230769,0.704545455,3.260869565,0.530612245,1.704545455,0.260504202,2.586206897,0.442307692,1.878787879,0.305263158,1.291666667,0.127272727,0.826666667,-0.094890511,4.133333333,0.61038961,4.133333333,0.61038961,4.769230769,0.653333333,2.695652174,0.458823529,1.409090909,0.169811321,2.137931034,0.362637363,0.454545455,-0.375,0.3125,-0.523809524,0.2,-0.666666667,0.241935484,-0.61038961,1,0,1.153846154,0.071428571,0.652173913,-0.210526316,0.340909091,-0.491525424,0.517241379,-0.318181818,0.454545455,-0.375,0.3125,-0.523809524,0.2,-0.666666667,0.241935484,-0.61038961,1,0,1.153846154,0.071428571,0.652173913,-0.210526316,0.340909091,-0.491525424,0.517241379,-0.318181818,0.393939394,-0.434782609,0.270833333,-0.573770492,0.173333333,-0.704545455,0.209677419,-0.653333333,0.866666667,-0.071428571,0.866666667,-0.071428571,0.565217391,-0.277777778,0.295454545,-0.543859649,0.448275862,-0.380952381,0.696969697,-0.178571429,0.479166667,-0.352112676,0.306666667,-0.530612245,0.370967742,-0.458823529,1.533333333,0.210526316,1.533333333,0.210526316,1.769230769,0.277777778,0.522727273,-0.313432836,0.793103448,-0.115384615,1.333333333,0.142857143,0.916666667,-0.043478261,0.586666667,-0.260504202,0.709677419,-0.169811321,2.933333333,0.491525424,2.933333333,0.491525424,3.384615385,0.543859649,1.913043478,0.313432836,1.517241379,0.205479452,0.878787879,-0.064516129,0.604166667,-0.246753247,0.386666667,-0.442307692,0.467741935,-0.362637363,1.933333333,0.318181818,1.933333333,0.318181818,2.230769231,0.380952381,1.260869565,0.115384615,0.659090909,-0.205479452
34,33,22,94,64,40,7,9,6,5,1.02,0.234042553,-0.620689655,0.34375,-0.488372093,0.55,-0.290322581,3.142857143,0.517241379,2.444444444,0.419354839,3.666666667,0.571428571,4.4,0.62962963,0.647058824,-0.214285714,0.666666667,-0.2,4.272727273,0.620689655,1.46875,0.189873418,2.35,0.402985075,13.42857143,0.861386139,10.44444444,0.825242718,15.66666667,0.88,18.8,0.898989899,2.764705882,0.46875,2.848484848,0.480314961,2.909090909,0.488372093,0.680851064,-0.189873418,1.6,0.230769231,9.142857143,0.802816901,7.111111111,0.753424658,10.66666667,0.828571429,12.8,0.855072464,1.882352941,0.306122449,1.939393939,0.319587629,1.818181818,0.290322581,0.425531915,-0.402985075,0.625,-0.230769231,5.714285714,0.70212766,4.444444444,0.632653061,6.666666667,0.739130435,8,0.777777778,1.176470588,0.081081081,1.212121212,0.095890411,0.318181818,-0.517241379,0.074468085,-0.861386139,0.109375,-0.802816901,0.175,-0.70212766,0.777777778,-0.125,1.166666667,0.076923077,1.4,0.166666667,0.205882353,-0.658536585,0.212121212,-0.65,0.409090909,-0.419354839,0.095744681,-0.825242718,0.140625,-0.753424658,0.225,-0.632653061,1.285714286,0.125,1.5,0.2,1.8,0.285714286,0.264705882,-0.581395349,0.272727273,-0.571428571,0.272727273,-0.571428571,0.063829787,-0.88,0.09375,-0.828571429,0.15,-0.739130435,0.857142857,-0.076923077,0.666666667,-0.2,1.2,0.090909091,0.176470588,-0.7,0.181818182,-0.692307692,0.227272727,-0.62962963,0.053191489,-0.898989899,0.078125,-0.855072464,0.125,-0.777777778,0.714285714,-0.166666667,0.555555556,-0.285714286,0.833333333,-0.090909091,0.147058824,-0.743589744,0.151515152,-0.736842105,1.545454545,0.214285714,0.361702128,-0.46875,0.53125,-0.306122449,0.85,-0.081081081,4.857142857,0.658536585,3.777777778,0.581395349,5.666666667,0.7,6.8,0.743589744,1.03030303,0.014925373,1.5,0.2,0.35106383,-0.480314961,0.515625,-0.319587629,0.825,-0.095890411,4.714285714,0.65,3.666666667,0.571428571,5.5,0.692307692,6.6,0.736842105,0.970588235,-0.014925373
